producto;cod_barra;descripcion;precio;fecha_mod
2199;3,15414E+12;ABROCHADORA MAPED 352411 ESSENTIAL 24/6 26/6 MINI;$ 142,63;29/4/2021
2200;3,15414E+12;ABROCHADORA MAPED 352611 ESSENTIAL Nro 10 POCKET;$ 305,26;29/4/2021
2179;3,15414E+12;ABROCHADORA MAPED 354311 26/6 24/6 ESSENTIAL;$ 494,86;29/4/2021
2186;3,15414E+12;ABROCHADORA MAPED 440010 ESSENTIAL METAL Nro 10;$ 640,63;29/4/2021
2187;3,15414E+12;ABROCHADORA MAPED 440210 ESSENTIAL METAL 24/6;$ 751,08;29/4/2021
2202;3,15414E+12;ABROCHADORA MAPED 447411 ADVANCED 26/6;$ 827,12;29/4/2021
2158;3,15414E+12;ABROCHADORA MAPED 450510 EXPERT 24/6 26/6;$ 970,97;29/4/2021
2136;3,15414E+12;ABROCHADORA MAPED 500104 EXPERT Nro 10;$ 1.164,60;29/4/2021
2100;3,15415E+12;ABROCHADORA MAPED 540300 VIVO MINI Nro 10 CAJA;$ 151,99;29/4/2021
2221;7,79393E+12;ABROCHADORA MIT 21/6 21/8 ESCRITORIO (3);$ 2.932,62;26/4/2021
2223;7,79393E+12;ABROCHADORA MIT 50 CROMADA ESCRITORIO (23);$ 1.874,78;26/4/2021
2160;7,79393E+12;ABROCHADORA MIT 50 PINTADA (COD 20 ) ESCRITORIO;$ 652,14;26/4/2021
2039;7,79393E+12;ABROCHADORA MIT HEAVY DUTY 100 BROCHES (236)*100hjs;$ 3.177,46;26/4/2021
2041;7,79393E+12;ABROCHADORA MIT HEAVY DUTY 240 BROCHES (220)*240hjs;$ 5.756,62;26/4/2021
2217;7,79393E+12;ABROCHADORA MIT PINZA 21/6 21/8 CROMADA (25);$ 2.330,80;26/4/2021
2046;7,79393E+12;ABROCHADORA MIT PINZA 21/6* PINTADA*35hjs (47);$ 1.325,86;26/4/2021
2220;7,79393E+12;ABROCHADORA MIT PINZA 24/6 24/8 CROMADA;$ 1.464,94;26/4/2021
2224;7,79393E+12;ABROCHADORA MIT PINZA 24/6 PINTADA (50);$ 1.381,11;26/4/2021
2225;7,79393E+12;ABROCHADORA MIT PINZA 24/8 PINTADA (10);$ 1.381,11;26/4/2021
2150;7,79393E+12;ABROCHADORA MIT PINZA 50 PINTADA (44);$ 1.076,80;26/4/2021
2222;7,79393E+12;ABROCHADORA MIT PINZA 64 CROMADA (21);$ 1.710,19;26/4/2021
2052;7,79393E+12;ABROCHADORA MIT PINZA 64 PINTADA*20hjs  (40);$ 1.001,56;26/4/2021
2053;7,79393E+12;ABROCHADORA MIT PINZA FX50 TEXTURADA*20hjs (22);$ 1.213,36;26/4/2021
2103;7,79803E+12;ABROCHADORA SBS Nro 100 PINTADA;$ 329,48;22/10/2020
2062;9,1999E+12;ABROCHADORA SBS Nro 101 PINTADA;$ 626,82;22/10/2020
2061;7,79803E+12;ABROCHADORA SBS Nro 50 PINTADA;$ 262,04;22/10/2020
3476;7,89115E+12;ACCESORIO ACRILEX COLA PERMANENTE   37 GS;$ 93,30;3/6/2021
3456;7,89115E+12;ACCESORIO ACRILEX COLA PERMANENTE 250 G;$ 444,01;3/6/2021
3087;7,89115E+12;ACCESORIO ACRILEX DILUYENTE 60 ML;$ 92,95;3/6/2021
3180;7,89115E+12;ACCESORIO ACRILEX GOMA LACA INDIANA 100 ML.;$ 288,68;3/6/2021
3451;7,89115E+12;ACCESORIO ACRILEX LACA CHINESA 100 ML.;$ 391,20;3/6/2021
3384;9,1999E+12;ACCESORIO ACRILEX P/TELA 120 GS ACRIFLEX;$ 201,39;3/6/2021
3215;7,89115E+12;ACCESORIO ACRILEX PRIMER B/VIDRIO 100ML.;$ 286,39;3/6/2021
3007;7,89115E+12;ACCESORIO ACRILEX TERMOLINA IMPERMEAB 100ML.;$ 134,27;3/6/2021
3370;7,89115E+12;ACCESORIO ACRILEX TEXTURA SNOW 120 ML NEVASCA;$ 546,87;3/6/2021
3369;7,89115E+12;ACCESORIO ACRILEX TEXTURA SNOW 120 ML NIEVE;$ 176,84;3/6/2021
3333;7,79813E+12;ACCESORIO AD ADHESIVO REMOVIBLE (TATO) *60 ML.;$ 86,88;23/4/2021
3347;7,79813E+12;ACCESORIO AD ADHESIVO TELGOPOR * 40 ML;$ 75,21;23/4/2021
3346;7,79813E+12;ACCESORIO AD AGRIETADOR * 60 ML;$ 51,66;23/4/2021
3009;7,7981E+12;ACCESORIO AD ALMIDON SINTETICO * 100 ML;$ 127,49;23/4/2021
3399;7,7981E+12;ACCESORIO AD COLA DE ORO  * 100 ML;$ 152,49;23/4/2021
3419;7,7981E+12;ACCESORIO AD GOMA LACA CLARIFICADA 100 ML;$ 91,08;23/4/2021
3010;7,7981E+12;ACCESORIO AD GOMA LACA E/ESCAMAS 70 GRS POTE;$ 380,49;23/4/2021
3468;7,7981E+12;ACCESORIO AD GOMA LACA PROFESIONAL 100 ML;$ 93,26;23/4/2021
3334;9,1999E+12;ACCESORIO AD GRAFITO POLVO PURO 30 GS;$ 115,97;23/4/2021
3348;7,7981E+12;ACCESORIO AD GUTA  * 40 ML;$ 54,87;23/4/2021
3177;7,7981E+12;ACCESORIO AD MEDIUM RETARDADOR * 60 ML  (GLAIZING);$ 64,21;23/4/2021
3349;7,79813E+12;ACCESORIO AD PEGAMENTO P/LENTEJUELA 50 ML;$ 65,77;23/4/2021
3466;7,79908E+12;ACCESORIO AD PEGAMENTO P/TELA 100 ML;$ 117,74;23/4/2021
3012;7,7981E+12;ACCESORIO AD SET CRAQUELADO *2 UNID 50 ML;$ 199,68;23/4/2021
5744008;7,7981E+12;ACCESORIO AD TREMENTINA ESENCIA 100 ML.;$ 153,94;23/4/2021
3162;7,7981E+12;ACCESORIO AD VITRAL SOLVENTE *100 ML.;$ 98,55;23/4/2021
3015;7,79637E+12;ACCESORIO ALBA A CRAQUELADOR UNIV. GEL 100 ML;$ 131,61;9/3/2021
3209;7,79809E+12;ACCESORIO ALBA A DIMENSIONADOR/ DECOUP 2 EN 1;$ 73,89;9/3/2021
3017;7,79283E+12;ACCESORIO ALBA A EXTRACTO DE BANANA *100 ML;$ 176,27;9/3/2021
3019;7,79283E+12;ACCESORIO ALBA A GEL MEDIUM  ACRILICO 3*60;$ 666,31;9/3/2021
3020;7,79283E+12;ACCESORIO ALBA A GESSO FONDO 200;$ 325,90;9/3/2021
3022;7,79283E+12;ACCESORIO ALBA A GESSO FONDO 500;$ 690,06;9/3/2021
3023;7,79637E+12;ACCESORIO ALBA A GLASEADOR MEDIUM 100 ML;$ 146,82;9/3/2021
3024;7,79637E+12;ACCESORIO ALBA A GOMA LACA 100 ML CONCENTRADA;$ 245,84;9/3/2021
3210;7,79809E+12;ACCESORIO ALBA A LIQ ESMERILADOR 100 ML;$ 154,17;9/3/2021
3026;7,79283E+12;ACCESORIO ALBA A RETARDADOR SECADO 3*60;$ 596,38;9/3/2021
3027;7,79283E+12;ACCESORIO ALBA A SECANTE DE COBALTO * 100 ML;$ 183,57;9/3/2021
3028;7,79637E+12;ACCESORIO ALBA A SELLADOR UNIVERSAL 100 ML;$ 116,57;9/3/2021
3013;7,79283E+12;ACCESORIO ALBA O ACEITE DE LINO 100CC;$ 161,47;9/3/2021
3323;7,79283E+12;ACCESORIO ALBA O ACEITE DE LINO 500CC;$ 596,38;9/3/2021
3014;7,79283E+12;ACCESORIO ALBA O AGUARRAS VEGETAL 100CC;$ 162,79;9/3/2021
3322;7,79283E+12;ACCESORIO ALBA O AGUARRAS VEGETAL 500CC;$ 577,91;9/3/2021
3016;7,79283E+12;ACCESORIO ALBA O DILUYENTE ESPECIAL *100ML.;$ 133,59;9/3/2021
3321;9,1999E+12;ACCESORIO ALBA O DILUYENTE ESPECIAL *500ML.;$ 463,12;9/3/2021
3163;7,79809E+12;ACCESORIO ALBA O GEL MEDIUM OLEO 3*60;$ 670,27;9/3/2021
3018;9,1999E+12;ACCESORIO ALBA T FIJADOR DE CARBONILLA *100 ML;$ 145,31;9/3/2021
3478;7,89939E+12;ACCESORIO CONDOR ESPATULA DENTADA;$ 153,04;28/4/2021
3477;7,89106E+12;ACCESORIO CONDOR PUNTILLISMO * 2 UNID.;$ 168,15;28/4/2021
3225;7,79813E+12;ACCESORIO CREATIVA BARNIZ DIMENSIONAL 40 CC;$ 37,34;28/11/2019
3438;7,7981E+12;ACCESORIO CREATIVA BARNIZ VELA 50 CM;$ 24,75;28/11/2019
3030;7,7981E+12;ACCESORIO CREATIVA BLANQUEADOR PORCEL. 15CC;$ 29,26;28/11/2019
3032;7,7981E+12;ACCESORIO CREATIVA COLA DE ORO 50 ML;$ 64,08;28/11/2019
3241;7,7981E+12;ACCESORIO CREATIVA CREMA ESMERILADORA * 30 GS;$ 40,48;28/11/2019
3258;7,7981E+12;ACCESORIO CREATIVA GESSO CREMA  60 CC;$ 30,29;28/11/2019
3038;7,7981E+12;ACCESORIO CREATIVA GESSO CREMA 100 CC;$ 46,44;28/11/2019
3256;7,7981E+12;ACCESORIO CREATIVA GESSO CREMA 200 CC;$ 78,14;28/11/2019
3255;9,1999E+12;ACCESORIO CREATIVA MODE PODGE * 50 CC;$ 42,52;28/10/2020
3043;7,7981E+12;ACCESORIO CREATIVA POLVO NACAR 5 GRS;$ 4.757,63;3/6/2021
3257;9,1999E+12;ACCESORIO CREATIVA SELLADOR FIJADOR 100 CC;$ 25,40;22/2/2021
3048;7,7981E+12;ACCESORIO CREATIVA SET CRAQUELADOR *2 U;$ 66,13;28/11/2019
3054;7,7981E+12;ACCESORIO CREATIVA VELA OJALILLO *25 UNID;$ 26,39;8/4/2021
3361;7,7981E+12;ACCESORIO CREATIVA VELA PABILO FINO *10 MTS;$ 142,68;8/4/2021
3341;7,7981E+12;ACCESORIO CREATIVA VELA PABILO MED *10 MTS;$ 156,95;8/4/2021
3187;7,79245E+12;ACCESORIO DELARTE 123591 BORDELINE * 125 CC;$ 74,54;3/6/2021
3190;7,79245E+12;ACCESORIO DELARTE 123744 PASTA MODELAR * 100 CC;$ 50,83;3/6/2021
3191;7,79245E+12;ACCESORIO DELARTE 123751 PASTA MODELAR * 250 CC;$ 95,00;3/6/2021
3192;7,79245E+12;ACCESORIO DELARTE 123768 GESSO * 250 CC;$ 95,03;3/6/2021
3193;7,79245E+12;ACCESORIO DELARTE 123775 SELLADOR UNIV * 125 CC;$ 61,28;3/6/2021
3189;7,79245E+12;ACCESORIO DELARTE 123799 SET CRAQUELADOR 2*125;$ 203,60;3/6/2021
3194;7,79245E+12;ACCESORIO DELARTE 123805 LIQUIDO TRANSF * 125 CC;$ 179,10;3/6/2021
3464;7,79813E+12;ACCESORIO EQARTE ACEITE DE LINO 100 CC;$ 106,62;23/4/2021
3287;7,79813E+12;ACCESORIO EQARTE ADHESIVO DECOUPAGE TEXTIL  *200 ML;$ 146,07;23/4/2021
3359;7,79816E+12;ACCESORIO EQARTE ADHESIVO MULTIPROPOSITO   40 CC;$ 58,10;23/4/2021
3360;7,79816E+12;ACCESORIO EQARTE ADHESIVO MULTIPROPOSITO 100 CC;$ 107,40;23/4/2021
3289;7,79816E+12;ACCESORIO EQARTE ADHESIVO MULTIPROPOSITO 200 CC;$ 184,51;23/4/2021
3465;7,79813E+12;ACCESORIO EQARTE AGUARRAS MINERAL 100 CC;$ 75,16;23/4/2021
3280;7,79811E+12;ACCESORIO EQARTE BARNIZ DIMENSIONAL  40 CC;$ 69,72;23/4/2021
3281;7,79811E+12;ACCESORIO EQARTE BARNIZ DIMENSIONAL 100 CC;$ 134,49;23/4/2021
3421;7,7982E+12;ACCESORIO EQARTE BARNIZ EXTRA MATE * 250 cc (CHALK);$ 187,77;23/4/2021
3472;7,79813E+12;ACCESORIO EQARTE BARNIZ GENERAL BRILL 100 CC;$ 136,20;23/4/2021
3286;7,79813E+12;ACCESORIO EQARTE BARNIZ VITRIFICABLE 50 CC;$ 68,74;23/4/2021
3420;7,7982E+12;ACCESORIO EQARTE CERA INCOLORA MATE * 200 cc (CHALK);$ 158,81;23/4/2021
3356;7,79811E+12;ACCESORIO EQARTE CRAQUELADOR * 50 cc;$ 56,85;23/4/2021
3475;7,7982E+12;ACCESORIO EQARTE DELINEADOR VITRAL/AGUA 40 CC NEGRO;$ 85,86;23/4/2021
4660039;7,7982E+12;ACCESORIO EQARTE DELINEADOR VITRAL/AGUA 40 CC PLATA;$ 129,11;23/4/2021
3474;7,7982E+12;ACCESORIO EQARTE GEL TRANSFERENCIA  *100 CC.;$ 115,78;23/4/2021
3443;7,79811E+12;ACCESORIO EQARTE GESSO CREMA 200 CC;$ 137,25;23/4/2021
3480;7,79811E+12;ACCESORIO EQARTE GLAZING Y RETARDADOR SECADO 50CC;$ 36,93;23/4/2021
3283;7,79813E+12;ACCESORIO EQARTE GOMA LACA  *100 CC.;$ 145,87;23/4/2021
3285;7,79811E+12;ACCESORIO EQARTE GOMA LACA  *375 CC.;$ 504,31;23/4/2021
3470;7,7982E+12;ACCESORIO EQARTE LACA POLIURETANICA * 100 CC;$ 172,75;23/4/2021
3460;7,79813E+12;ACCESORIO EQARTE LAVAPINCEL * 100 CC;$ 93,41;23/4/2021
3473;7,7982E+12;ACCESORIO EQARTE LIQUIDO P/SUBLIMAR 100 CC;$ 154,19;23/4/2021
3284;7,79813E+12;ACCESORIO EQARTE MODE PODGE * 100 CC;$ 81,07;23/4/2021
3467;7,79811E+12;ACCESORIO EQARTE MODE PODGE * 200 CC;$ 131,76;23/4/2021
3368;9,1999E+12;ACCESORIO EQARTE MODE PODGE * 375 CC;$ 220,39;23/4/2021
3450;7,79811E+12;ACCESORIO EQARTE PASTA DE MODELAR 200CC;$ 149,82;23/4/2021
3499;7,7982E+12;ACCESORIO EQARTE PASTA FLEXIBLE 100CC;$ 88,83;14/5/2021
3498;7,7982E+12;ACCESORIO EQARTE PASTA FLEXIBLE 200CC;$ 156,67;14/5/2021
3288;7,79811E+12;ACCESORIO EQARTE PEGAMENTO MULTIUSO 200 GS;$ 128,15;23/4/2021
3282;7,79811E+12;ACCESORIO EQARTE SET CRAQUELADOR *2 U;$ 138,50;23/4/2021
3471;7,79813E+12;ACCESORIO EQARTE TREMENTINA * 100 CC;$ 114,32;23/4/2021
3463;7,79041E+12;ACCESORIO ETERNA ACEITE DE LINO   50CC;$ 71,79;15/4/2021
3378;7,79041E+12;ACCESORIO ETERNA ACEITE DE LINO 125CC;$ 116,38;15/4/2021
3379;7,79041E+12;ACCESORIO ETERNA ACEITE DE LINO 250CC;$ 199,51;15/4/2021
3447;7,79041E+12;ACCESORIO ETERNA ADHESIVO P/DECOUP   60ML FLEXIBLE;$ 78,04;15/4/2021
3206;7,79041E+12;ACCESORIO ETERNA ADHESIVO P/DECOUP 250ML FLEXIBLE;$ 147,79;15/4/2021
3423;7,79041E+12;ACCESORIO ETERNA ADHESIVO TEXTIL   40ML;$ 161,74;15/4/2021
3389;9,1999E+12;ACCESORIO ETERNA ADHESIVO TEXTIL 100ML;$ 164,77;15/4/2021
3483;7,79041E+12;ACCESORIO ETERNA ADHESIVO TEXTIL 200ML;$ 248,06;15/4/2021
3352;7,79041E+12;ACCESORIO ETERNA AGUARRAS MINERAL * 125 ML;$ 105,21;15/4/2021
3394;9,1999E+12;ACCESORIO ETERNA AGUARRAS MINERAL * 250 ML;$ 168,21;15/4/2021
3222;7,79041E+12;ACCESORIO ETERNA AUTOADHESIVO MULTIPROPOSITO  40ML;$ 72,29;15/4/2021
3220;7,79041E+12;ACCESORIO ETERNA AUTOADHESIVO MULTIPROPOSITO 100ML;$ 122,72;15/4/2021
3469;7,79041E+12;ACCESORIO ETERNA AUTOADHESIVO MULTIPROPOSITO 200ML;$ 185,98;15/4/2021
3425;7,79041E+12;ACCESORIO ETERNA BASE P/ ADHERENCIA  * 125 ML INCOLORA;$ 167,02;15/4/2021
3168;7,79041E+12;ACCESORIO ETERNA BASE P/ ARTESANO  * 50 ML;$ 52,48;15/4/2021
3169;7,79041E+12;ACCESORIO ETERNA BASE P/ ARTESANO  *250 ML;$ 188,51;15/4/2021
3307;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL S/ALGODON 140CC VAP;$ 183,75;15/4/2021
3344;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL S/ALGODON 250CC;$ 179,24;15/4/2021
3365;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL S/ALGODON 250CC VAP;$ 320,64;15/4/2021
3315;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL SUP RIG 100ML;$ 191,94;15/4/2021
3407;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL SUP RIG AGUA 125ML;$ 173,40;15/4/2021
3387;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL SUP RIG AGUA 50ML;$ 94,39;15/4/2021
3400;9,1999E+12;ACCESORIO ETERNA BASE P/SUBL SUP RIG HORNEABLE 125ML;$ 169,30;15/4/2021
3386;7,79041E+12;ACCESORIO ETERNA BASE P/SUBL SUP RIG HORNEABLE 50ML;$ 92,52;15/4/2021
3392;7,79041E+12;ACCESORIO ETERNA CERA CKP P/CHALK * 200 ML;$ 162,50;2/2/2021
3065;7,79041E+12;ACCESORIO ETERNA DILUYENTE ECO 125CC P/OLEO;$ 129,90;15/4/2021
3401;9,1999E+12;ACCESORIO ETERNA DILUYENTE ECO 250CC;$ 212,87;15/4/2021
3173;7,79041E+12;ACCESORIO ETERNA DIMENSIONAL  * 40 ML;$ 79,98;15/4/2021
3174;7,79041E+12;ACCESORIO ETERNA DIMENSIONAL  *125 ML;$ 161,74;15/4/2021
3424;7,79041E+12;ACCESORIO ETERNA DIMENSIONAL  *250 ML;$ 282,02;15/4/2021
3218;7,79041E+12;ACCESORIO ETERNA FOIL LAMINADOR 0.32 * 2 MTS COLOR;$ 118,91;15/4/2021
3219;9,1999E+12;ACCESORIO ETERNA FOIL LAMINADOR 0.32 * 2 MTS FANTASIA;$ 171,98;15/4/2021
3481;7,79041E+12;ACCESORIO ETERNA FOIL LAMINADOR 0.64 * 2 MTS COBRE;$ 428,24;15/4/2021
3381;9,1999E+12;ACCESORIO ETERNA FOIL LAMINADOR 0.64 * 2 MTS COLOR;$ 428,24;15/4/2021
3362;7,79041E+12;ACCESORIO ETERNA FOIL LAMINADOR 0.64 * 2 MTS ORO;$ 267,65;15/4/2021
3363;7,79041E+12;ACCESORIO ETERNA FOIL LAMINADOR 0.64 * 2 MTS PLATA;$ 267,65;15/4/2021
3367;9,1999E+12;ACCESORIO ETERNA GESSO  * 60 ML;$ 62,91;15/4/2021
3170;7,79041E+12;ACCESORIO ETERNA GESSO  *250 ML;$ 190,97;15/4/2021
3171;7,79041E+12;ACCESORIO ETERNA GLACEADOR BRILLANTE *125 ML;$ 81,27;15/4/2021
3482;7,79041E+12;ACCESORIO ETERNA GOMA LACA E/ESCAMAS 25 GRS;$ 205,90;15/4/2021
3067;9,1999E+12;ACCESORIO ETERNA GOMA LACA E/ESCAMAS 60 GRS;$ 462,07;15/4/2021
3185;7,79041E+12;ACCESORIO ETERNA GOMA LACA INCOLORA *125 CC;$ 170,94;15/4/2021
3184;7,79041E+12;ACCESORIO ETERNA GOMA LACA INCOLORA *250 CC;$ 315,07;15/4/2021
3320005;7,79041E+12;ACCESORIO ETERNA LAVAPINCEL * 125 ML;$ 111,18;15/4/2021
3436;7,79041E+12;ACCESORIO ETERNA POURING *   20 ML SILICONA;$ 65,68;15/4/2021
3426;7,79041E+12;ACCESORIO ETERNA POURING * 125 ML MEDIUM;$ 176,35;15/4/2021
3172;7,79041E+12;ACCESORIO ETERNA RETARDADOR DE SECADO  * 50 ML;$ 52,25;15/4/2021
3254;7,79041E+12;ACCESORIO ETERNA RETARDADOR DE SECADO  *125 ML;$ 96,85;15/4/2021
3317;7,79041E+12;ACCESORIO ETERNA SOLVENTE P/LACA VITRAL 125 ML;$ 140,74;15/4/2021
3318;7,79041E+12;ACCESORIO ETERNA SOLVENTE P/LACA VITRAL 250 ML;$ 237,79;15/4/2021
3211;7,79041E+12;ACCESORIO ETERNA TERMOLINA  *125 ML;$ 134,12;15/4/2021
3260;7,79516E+12;ACCESORIO EUREKA ACEITE DE LINAZA 125 CM;$ 160,00;9/3/2021
3345;9,1999E+12;ACCESORIO EUREKA DILUYENTE ECOLOGICO * 125 CC;$ 117,62;9/3/2021
3278;7,79516E+12;ACCESORIO EUREKA DILUYENTE ECOLOGICO * 250 CC;$ 192,69;9/3/2021
3224;7,79516E+12;ACCESORIO EUREKA DIMENSIONAL CRISTAL  125 CM;$ 172,67;9/3/2021
3239;7,79516E+12;ACCESORIO EUREKA DIMENSIONAL CRISTAL  250 CM;$ 307,31;9/3/2021
3261;7,79516E+12;ACCESORIO EUREKA DIMENSIONAL CRISTAL  500 CM;$ 565,07;9/3/2021
3262;7,79516E+12;ACCESORIO EUREKA DIMENSIONAL CRISTAL 1000 CM;$ 1.098,10;9/3/2021
3068;7,79516E+12;ACCESORIO EUREKA EXTRACTO BANANA 125CC;$ 80,01;4/11/2019
3274;7,79516E+12;ACCESORIO EUREKA GEL MEDIUM BRILLANTE * 250CC.;$ 234,23;9/3/2021
3275;7,79516E+12;ACCESORIO EUREKA GEL MEDIUM MATE * 250CC.;$ 234,23;9/3/2021
3276;7,79516E+12;ACCESORIO EUREKA GEL MEDIUM SEMIMATE * 250CC.;$ 234,23;9/3/2021
3070;7,79516E+12;ACCESORIO EUREKA GEL RETARDADOR SECADO 120 CC.;$ 134,13;9/3/2021
3071;7,79516E+12;ACCESORIO EUREKA GESSO VISCOSIDAD MEDIA *120CC;$ 106,11;9/3/2021
3072;7,79516E+12;ACCESORIO EUREKA GESSO/FONDO BASE * 250CC;$ 252,75;9/3/2021
3073;9,1999E+12;ACCESORIO EUREKA GESSO/FONDO BASE * 500CC;$ 408,41;9/3/2021
3263;7,79516E+12;ACCESORIO EUREKA GESSO/FONDO BASE *1000CC;$ 705,71;9/3/2021
3238;9,1999E+12;ACCESORIO EUREKA GLAZING MEDIUM * 125CC.;$ 147,15;9/3/2021
3264;7,79516E+12;ACCESORIO EUREKA GLAZING MEDIUM * 250CC.;$ 254,25;9/3/2021
3265;7,79516E+12;ACCESORIO EUREKA GLAZING MEDIUM * 500CC.;$ 455,96;9/3/2021
3266;7,79516E+12;ACCESORIO EUREKA GLAZING MEDIUM *1000CC.;$ 878,38;9/3/2021
3075;7,79516E+12;ACCESORIO EUREKA GOMA LACA CLARIFICADA 125CC.;$ 193,19;9/3/2021
3396;7,79516E+12;ACCESORIO EUREKA IMPERMEABILIZANTE ACRILICO *250CC;$ 223,72;9/3/2021
3397;7,79516E+12;ACCESORIO EUREKA IMPERMEABILIZANTE P/PAPEL *200CC;$ 125,08;22/9/2020
3250;9,1999E+12;ACCESORIO EUREKA MEDIUM HORNEABLE 130º * 60 CC;$ 107,11;9/3/2021
3232;9,1999E+12;ACCESORIO EUREKA MEDIUM HORNEABLE 130º *120 CC;$ 181,18;9/3/2021
3231;7,79516E+12;ACCESORIO EUREKA MODE PODGE (BARN ADH) *120 CC;$ 111,61;9/3/2021
3076;7,79516E+12;ACCESORIO EUREKA MODE PODGE (BARN ADH) *250 CC;$ 202,20;9/3/2021
3270;9,1999E+12;ACCESORIO EUREKA MODE PODGE (BARN ADH) *500 CC;$ 352,85;9/3/2021
3269;7,79516E+12;ACCESORIO EUREKA MODE PODGE (TEXTIL) *100 CC;$ 88,59;9/3/2021
3077;7,79516E+12;ACCESORIO EUREKA MODELING PASTA * 100CC;$ 112,61;9/3/2021
3078;7,79516E+12;ACCESORIO EUREKA MODELING PASTA * 250CC;$ 244,24;9/3/2021
3268;7,79516E+12;ACCESORIO EUREKA MODELING PASTA * 500CC;$ 483,48;9/3/2021
3267;7,79516E+12;ACCESORIO EUREKA MODELING PASTA *1000CC;$ 831,83;9/3/2021
3079;7,79516E+12;ACCESORIO EUREKA SELLADOR UNIVERSAL *125CC.;$ 131,13;9/3/2021
3271;7,79516E+12;ACCESORIO EUREKA SELLADOR UNIVERSAL *250CC.;$ 222,22;9/3/2021
3080;7,79516E+12;ACCESORIO EUREKA SET CRAQUELADO 2*125CC;$ 450,45;9/3/2021
3272;7,79516E+12;ACCESORIO EUREKA SET CRAQUELADO 2*60CC;$ 266,27;9/3/2021
3081;9,1999E+12;ACCESORIO EUREKA STIFFY (ALMIDON SINTE) *250CC;$ 197,70;9/3/2021
3273;9,1999E+12;ACCESORIO EUREKA STIFFY (ALMIDON SINTE) *500CC;$ 343,34;9/3/2021
3082;7,79516E+12;ACCESORIO EUREKA TRANSLIQ (TRANSFER) *125 CC.;$ 162,16;9/3/2021
3223;7,79516E+12;ACCESORIO EUREKA TRIDIMENSIONAL CRISTAL * 40 CC;$ 107,11;9/3/2021
3391;4,0054E+12;ACCESORIO FABER DIFUMINADOR 122780 ART&GRAPHIC;$ 236,15;3/2/2021
3390;4,0054E+12;ACCESORIO FABER RASQUETA 185100 P/AFILAR MINAS;$ 227,79;3/2/2021
2102126;9,19992E+12;ACCESORIO MATISSE PEINE DE GOMA;$ 266,48;28/10/2019
3237;94376902952;ACCESORIO WINSOR & NEWTON ART MASKING FLUID 75 ML.;$ 308,39;14/4/2021
3155;9,1999E+12;ACCESORIO WINSOR & NEWTON OLEOPASTO 3*60 ML.;$ 107,27;4/4/2019
3462;50902057;ACCESORIO WINSOR & NEWTON OX GALL 75 ML;$ 241,36;14/4/2021
3158;9,1999E+12;ACCESORIO WINSOR & NEWTON SANSODOR 75 ML.;$ 30,73;4/4/2019
3159;9,1999E+12;ACCESORIO WINSOR & NEWTON WINGEL 3*60 ML.;$ 75,31;4/4/2019
3395;9,1999E+12;ACCESORIOS RUBI 01 LENTEJ. *20 UNID METAL SURT;$ 640,00;23/2/2021
3296;9,1999E+12;ACCESORIOS RUBI 02 LENTEJ. ESTRELLA CHICA *20 UNID METAL CO;$ 640,00;23/2/2021
3398;9,1999E+12;ACCESORIOS RUBI 04 LENTEJ. *20 UNID IRISDC PASTEL SURT;$ 640,00;23/2/2021
3295;9,1999E+12;ACCESORIOS RUBI 05 LENTEJ. ESTRELLA CHICA *20 UNID IRID;$ 640,00;23/2/2021
3313;9,1999E+12;ACCESORIOS RUBI 06 LENTEJ. MARIP. MEDIANA  *20 UNID COLOR;$ 640,00;23/2/2021
3311;9,1999E+12;ACCESORIOS RUBI 07 LENTEJ. FLORES *20 UNID IRIDIS. COLOR;$ 640,00;23/2/2021
3320;9,1999E+12;ACCESORIOS RUBI 08 LENTEJ. MARIPOSA *20 UNID COL SURT;$ 640,00;23/2/2021
3294;9,1999E+12;ACCESORIOS RUBI 09 LENTEJ. *20 UNID METAL MULTICOLOR;$ 640,00;23/2/2021
3336;9,1999E+12;ACCESORIOS RUBI 11 LENTEJ. *20 UNID IRISDC MULTICOLOR;$ 640,00;23/2/2021
3293;9,1999E+12;ACCESORIOS RUBI 12 LENTEJ. GRANDE *20 UNID METALC;$ 640,00;23/2/2021
3380;9,1999E+12;ACCESORIOS RUBI 13 OJITO MOVIL * 32 UNID.;$ 960,00;23/2/2021
3297;9,1999E+12;ACCESORIOS RUBI 15 LENTEJ. ESTRELLA GRANDE *20 U METAL;$ 640,00;23/2/2021
3309;9,1999E+12;ACCESORIOS RUBI 16 LENTEJ. ESTRELLA MED *20 UNID METAL;$ 640,00;23/2/2021
3357;9,1999E+12;ACCESORIOS RUBI 17 LENTEJ. ESTRELLAS CHICAS *20 U COL SU;$ 640,00;23/2/2021
3306;9,1999E+12;ACCESORIOS RUBI 18 LENTEJ. FLORES *20 UNID METAL COL SURT;$ 640,00;23/2/2021
3299;9,1999E+12;ACCESORIOS RUBI 19 LENTEJ. FLORES *20 UNID IRIDIS MULT;$ 640,00;23/2/2021
